instance_id,k,n_vars,n_clauses,satisfiability,clauses
60,2,50,100,UNSAT,"[[-5, 30], [13, -49], [-21, 26], [-20, 37], [-48, -24], [24, -23], [25, 36], [-30, -48], [-2, -40], [7, -13], [31, 22], [-46, 36], [-11, 3], [-40, 13], [46, 46], [30, 17], [43, 31], [-44, 6], [1, 23], [13, -9], [11, -39], [-7, 36], [-19, -22], [21, -27], [9, -50], [-8, -28], [-10, 29], [-41, 23], [-13, -44], [-25, -23], [2, 2], [8, 16], [27, 49], [-4, -12], [11, 23], [-16, 30], [-42, -2], [3, -40], [-23, -11], [-2, 19], [7, 37], [47, -4], [22, 5], [-37, 34], [-12, -47], [-36, -17], [47, -3], [-47, -49], [-10, 9], [-14, -14], [35, 37], [-19, -26], [8, 43], [46, -36], [-7, 15], [35, 26], [26, -23], [-7, -33], [10, -33], [-11, 11], [20, 24], [12, -11], [-19, -35], [-39, -20], [-31, -45], [-27, -25], [20, -1], [-29, 49], [-1, 28], [44, -37], [-17, 23], [-35, -9], [-24, 38], [22, -31], [-2, 41], [-36, -10], [39, 28], [11, -47], [-33, 6], [-25, 17], [-35, -28], [-18, 6], [16, -5], [29, 38], [-29, 50], [42, -39], [-45, -26], [23, -17], [35, 32], [-45, -19], [-40, -8], [1, 28], [47, -28], [10, 45], [-5, 11], [-13, -50], [-43, -47], [17, 3], [3, -7], [10, -48]]"
61,2,50,100,UNSAT,"[[4, -23], [18, -4], [32, 26], [27, 38], [46, -20], [-32, 10], [-29, 40], [-6, -10], [34, 13], [-3, -2], [16, -11], [-46, 25], [3, -15], [-30, 2], [-13, -25], [20, 33], [-40, 9], [27, -8], [37, 13], [-32, -6], [-24, -27], [50, -4], [-1, 8], [-38, 15], [-27, -14], [-33, 11], [24, 43], [-18, -28], [29, 46], [-38, -37], [1, 10], [-18, 29], [-43, 25], [-34, -23], [16, -16], [7, -40], [28, -16], [31, 36], [45, 23], [-20, 43], [-46, 2], [29, -13], [-41, 6], [-3, -42], [-45, -50], [4, -26], [-2, 48], [9, 19], [-48, -39], [-22, 9], [5, -7], [-9, -7], [46, -31], [-44, 35], [10, 29], [-40, 22], [-44, -25], [-3, -8], [30, -18], [-35, 11], [12, 7], [-42, 14], [3, -6], [-26, -37], [-28, -7], [-13, -32], [-38, 2], [-6, 33], [47, -30], [44, 42], [20, 34], [-12, 26], [37, -35], [-22, -14], [43, -35], [-12, 7], [46, -7], [29, -44], [-34, -7], [-21, -8], [41, -19], [4, -35], [-39, -10], [10, -4], [40, 37], [4, -6], [26, 5], [-50, -28], [-16, -15], [2, -17], [-39, -9], [3, -47], [-13, 26], [1, -11], [-47, -10], [-2, -24], [-40, -40], [44, 43], [10, -5], [-4, 28]]"
62,2,50,100,UNSAT,"[[-25, -31], [31, -41], [-28, 11], [44, 11], [-42, 4], [25, 21], [2, -28], [-22, -6], [11, -14], [5, 44], [25, 50], [-46, 20], [-9, 39], [-49, 13], [3, 24], [-12, 46], [38, 36], [45, -14], [-1, -25], [4, -46], [-27, -20], [45, 43], [16, -41], [10, -36], [11, -41], [-27, 25], [-36, -17], [-34, 30], [32, -20], [45, -19], [33, -39], [-3, 39], [36, -4], [42, 4], [39, 21], [17, -4], [-34, -50], [-30, 44], [-23, 38], [-6, 20], [28, -23], [47, -38], [31, -32], [16, -29], [3, -41], [14, -45], [-12, 33], [-34, 49], [5, 16], [-6, 45], [-17, -38], [32, 44], [23, 11], [-6, 40], [20, 10], [-18, -36], [-39, -37], [3, -12], [-47, 48], [-26, 40], [-31, -15], [43, 6], [-28, 44], [-26, 6], [-30, 42], [7, 25], [24, 37], [31, 34], [-19, -30], [-23, 15], [4, 28], [27, -9], [-16, 2], [24, 15], [-10, 13], [6, 34], [38, 20], [-20, 2], [-36, 4], [-17, -2], [23, -47], [-22, 49], [47, -30], [-40, 35], [46, 47], [21, 31], [-44, 47], [-23, 48], [46, -32], [-36, -10], [44, -13], [-12, 33], [32, -28], [-49, -19], [-10, 9], [43, 38], [-32, 23], [-46, 8], [-22, -30], [25, 9]]"
63,2,50,100,UNSAT,"[[35, -14], [28, -3], [30, -22], [24, 35], [-19, -47], [47, 42], [16, -19], [8, -43], [11, 33], [-19, 47], [-26, 18], [35, -1], [17, 25], [-36, -33], [3, -19], [-45, -23], [-7, -33], [-36, 21], [-19, -29], [23, 3], [-17, 23], [21, -47], [50, 48], [-40, 43], [6, -37], [-32, -37], [-8, 49], [21, -49], [11, 16], [-36, -1], [30, 45], [-34, 41], [-46, -41], [-1, -26], [-27, -20], [40, 14], [28, -41], [37, 48], [-34, -27], [-7, 15], [-40, -4], [-15, 49], [-28, -44], [14, 12], [38, 34], [-22, 33], [29, 9], [-34, 16], [24, 32], [-45, -32], [-42, -7], [-19, 48], [29, 3], [32, -39], [39, -26], [-43, 50], [4, 26], [6, 16], [-8, -18], [-24, -3], [19, 8], [-41, 19], [-44, 37], [40, 42], [33, 26], [-13, -50], [-23, -48], [-35, 5], [-40, 22], [49, 5], [7, 6], [22, 33], [-19, -39], [-43, -49], [-1, -22], [5, -37], [33, 46], [-34, -35], [47, -17], [-44, -30], [-44, 50], [44, 31], [15, 42], [34, -21], [47, 22], [-14, 34], [21, -10], [-23, -12], [-37, 31], [45, -45], [-34, -21], [26, 5], [-24, -24], [-21, -50], [-47, 13], [22, 38], [1, 34], [-29, 21], [-42, -11], [2, -20]]"
64,2,50,100,UNSAT,"[[-17, 23], [47, -31], [23, -32], [-29, -6], [12, 39], [41, -26], [-10, -31], [-6, -7], [39, -40], [40, 17], [12, 31], [-10, 26], [-43, 25], [40, 2], [-20, 35], [16, -39], [17, -35], [-37, -49], [-33, -47], [-28, -37], [-4, 17], [-29, -50], [10, -13], [3, 44], [34, 24], [12, -48], [-11, -15], [50, 39], [-50, 44], [47, 12], [-23, -48], [36, 35], [40, 46], [29, -7], [-33, 9], [37, 38], [13, 13], [-39, -13], [-18, 7], [43, -13], [49, -30], [3, -3], [36, 42], [-1, -36], [32, -10], [-36, -16], [14, 22], [31, 1], [-29, 46], [22, -42], [-9, -32], [32, -1], [24, 35], [31, 11], [16, -18], [50, 34], [-40, -33], [40, 41], [6, -39], [-48, -33], [41, -4], [-40, -39], [-35, -27], [-7, -32], [-33, 16], [29, -5], [45, -11], [-3, -46], [18, -8], [-16, -42], [6, 7], [28, 35], [-9, -37], [14, 21], [-45, 48], [48, -29], [26, -25], [14, -25], [-38, 22], [-26, -43], [7, -11], [-33, -21], [-21, 19], [40, 20], [-9, -39], [14, -28], [18, -40], [-46, -49], [-43, 18], [20, -37], [-15, 9], [-34, -37], [-6, -37], [7, -8], [-16, 45], [13, 14], [-20, -35], [-32, -11], [41, -50], [-9, -8]]"
65,2,50,100,UNSAT,"[[17, 49], [46, -37], [12, 36], [10, 25], [-17, 14], [46, -23], [10, -1], [33, -48], [3, 18], [-36, 18], [14, 17], [6, -48], [-7, -28], [-42, -29], [-5, -48], [47, -40], [-8, -11], [28, 9], [-21, 7], [32, 3], [-27, 38], [-11, 12], [-15, -50], [-32, 33], [-2, -20], [-11, 14], [7, -11], [-24, -1], [-35, -27], [-27, -3], [48, -5], [-30, 25], [-31, 35], [-33, -15], [-19, 38], [40, 7], [-45, 24], [-49, 5], [50, -36], [-36, 44], [42, 44], [32, 23], [-13, -18], [16, 6], [50, -5], [-13, -40], [-34, -46], [-2, 27], [13, -46], [-2, 19], [18, -38], [-7, -25], [50, 42], [39, -8], [19, -31], [-35, -30], [-39, -19], [2, 13], [-47, 31], [23, -9], [-48, 39], [25, -21], [47, -22], [-37, 3], [48, 15], [50, 23], [-1, -5], [-14, -5], [-42, -48], [50, -3], [7, 50], [-20, 22], [-28, -18], [47, 6], [50, 15], [-1, 35], [35, 27], [18, 46], [-3, 22], [-34, 9], [-21, -29], [-38, -18], [-40, -6], [35, 7], [48, -9], [-43, -35], [24, 16], [21, -50], [32, -19], [-40, 21], [16, 43], [-22, 28], [12, -29], [-34, 47], [36, 1], [-13, 42], [49, -2], [41, 40], [11, -11], [-37, -8]]"
66,2,50,100,UNSAT,"[[29, 1], [-37, -24], [22, 50], [6, -23], [-21, 3], [28, 45], [48, -10], [5, -22], [1, -42], [-17, -5], [43, -26], [48, 3], [-9, 18], [-47, -6], [-7, -24], [43, -9], [20, 50], [2, 48], [2, 42], [-29, -48], [-44, 31], [-50, -5], [-5, -18], [24, 1], [-48, 34], [48, 17], [12, 26], [-33, 5], [-6, 42], [35, 2], [-46, -17], [-48, 10], [39, -4], [11, -17], [-32, 42], [35, 48], [22, 20], [33, -46], [16, 8], [-9, -29], [9, -48], [34, -36], [24, 5], [-12, -30], [-42, 11], [-40, -36], [-21, 44], [-43, 38], [24, -42], [26, -19], [-35, -29], [36, 14], [-17, 38], [23, 33], [29, 28], [-12, 1], [-39, 44], [-31, 11], [-32, 5], [-10, 34], [38, 44], [-15, 17], [18, -10], [-50, 34], [43, -37], [44, 8], [-18, 21], [-25, -45], [38, 9], [20, -44], [6, 20], [-27, -4], [-33, 29], [12, 24], [50, 44], [2, -29], [33, 20], [28, 34], [-28, -7], [18, 41], [32, 38], [-30, -46], [39, -46], [17, 3], [-50, 50], [3, 18], [-17, 15], [-29, 36], [-40, -15], [36, 50], [-50, -5], [6, -19], [27, 37], [45, -6], [34, -29], [-40, 37], [16, -15], [1, -18], [5, -35], [-28, 5]]"
67,2,50,100,UNSAT,"[[-2, -7], [-10, 6], [-46, 31], [12, 24], [8, 37], [44, 49], [-17, 40], [-40, -39], [44, 36], [-48, 12], [44, -36], [34, -37], [26, 29], [1, -20], [-21, 17], [-43, 2], [-26, -40], [-32, 19], [11, -8], [-37, 42], [13, 13], [19, 38], [-37, -43], [50, -24], [15, 18], [12, 3], [21, 43], [-49, 34], [-21, -49], [-33, 19], [10, 25], [50, -16], [34, -49], [-10, 9], [-7, -49], [9, 28], [-10, 44], [-48, -30], [-32, -19], [28, 38], [-33, 23], [38, -13], [21, 4], [-14, 34], [50, 47], [-38, 28], [29, -44], [-46, -50], [18, -42], [47, -37], [-16, -48], [-16, -25], [11, -18], [21, -22], [-43, -9], [-29, -40], [-31, 48], [-15, -3], [39, -2], [-41, 43], [33, -25], [21, 22], [13, -23], [10, -26], [30, -50], [-38, 47], [-21, 41], [-23, -1], [43, -5], [11, 38], [7, 25], [-43, -5], [50, 17], [4, -44], [-50, 15], [-14, 37], [-2, 23], [-36, 25], [-47, -45], [5, 22], [-2, -35], [-10, -42], [-32, 4], [-19, -48], [3, 8], [-13, -3], [-43, -22], [-11, 20], [9, -47], [3, -13], [-36, 5], [-39, -10], [34, 14], [-8, 44], [43, 42], [-44, -5], [-29, -48], [1, -49], [34, 16], [16, -3]]"
68,2,50,100,UNSAT,"[[48, -20], [13, 42], [-30, -11], [-34, -30], [-42, 24], [24, 44], [36, 8], [31, -35], [16, 38], [-25, 15], [-4, 20], [-50, -45], [40, -29], [14, -36], [-28, -14], [43, 24], [8, -23], [23, 19], [4, -2], [-23, -5], [-10, 13], [-21, 26], [-26, 45], [-30, -27], [4, 45], [-13, -7], [-20, 37], [9, 41], [34, 4], [-27, -17], [-34, 9], [40, 32], [14, -28], [-50, 12], [-47, 50], [34, 49], [-22, -1], [41, -32], [27, -45], [12, 27], [-4, -6], [-17, 36], [-31, -2], [-14, -39], [4, 8], [34, -44], [-45, -19], [-20, -32], [45, 47], [12, -29], [27, 10], [-27, 9], [50, -17], [1, 1], [-20, 4], [-50, 26], [42, -23], [30, -30], [-50, -15], [20, 32], [20, -49], [-12, 46], [-30, 3], [2, -39], [6, -2], [4, -24], [-42, -19], [34, 37], [-3, 20], [-30, -47], [43, -28], [11, 28], [-3, -13], [-26, -21], [31, -33], [4, 46], [-44, 26], [37, 15], [4, 24], [34, 38], [-25, 1], [20, -14], [-31, -45], [-16, -24], [-15, 34], [-26, -42], [-10, -44], [46, 24], [-27, -47], [32, 24], [-8, -1], [10, 32], [-30, 2], [-25, 40], [3, 9], [-38, 17], [17, -31], [8, 47], [18, -16], [33, -43]]"
69,2,50,100,UNSAT,"[[32, -50], [-33, 20], [39, 32], [11, 9], [47, -21], [-12, 7], [18, -12], [-37, -46], [13, -22], [27, -15], [-33, -4], [39, -26], [9, -40], [13, -48], [-6, 47], [25, -25], [-29, -32], [-33, -19], [19, -9], [37, 16], [6, 4], [34, -23], [-25, -30], [41, -10], [-28, 3], [-26, -13], [-40, -24], [4, 11], [-38, 33], [-5, 25], [20, 17], [49, -13], [-27, 21], [3, -48], [29, -4], [28, -20], [19, -34], [37, -27], [-9, -7], [-39, 1], [-32, -11], [38, 36], [31, 45], [-17, -48], [-38, -47], [37, -20], [-8, -27], [-17, 42], [-49, -39], [18, 22], [47, 23], [-24, -2], [-12, 50], [45, -6], [-29, 15], [-4, -21], [16, 24], [-39, -13], [-45, 34], [-3, 10], [-50, -36], [-39, 40], [-41, -11], [-20, 29], [40, -29], [-38, -9], [14, 8], [-45, -20], [-20, 30], [-2, 8], [-40, -14], [-27, 37], [16, -39], [27, 44], [-37, 40], [22, 6], [-5, 10], [19, -47], [7, 21], [-10, 7], [48, 6], [4, 5], [40, 29], [45, 18], [-41, 42], [-13, 15], [9, -13], [44, 10], [-20, 5], [-10, -50], [-4, -15], [-20, 17], [-46, 40], [-9, -41], [-22, -33], [9, 30], [33, -47], [-21, 1], [45, -50], [30, 9]]"
70,2,50,100,UNSAT,"[[-3, 16], [-17, 24], [7, 8], [44, 5], [2, -26], [-2, 18], [-37, 12], [10, -32], [37, 33], [36, -24], [-1, 43], [-30, 5], [24, 31], [-23, -23], [-19, -18], [-21, 46], [-45, -43], [-20, 26], [43, -24], [-12, -42], [-40, -6], [-48, -12], [-1, 6], [-10, -27], [19, 16], [-30, 9], [-22, -29], [-9, 43], [-14, -31], [20, 33], [-14, -4], [47, 12], [-10, -44], [30, -14], [34, 18], [43, -16], [-48, 34], [50, 11], [-17, -27], [-33, 50], [13, 9], [-45, -47], [34, 5], [32, 37], [-40, 13], [18, 16], [-4, 8], [-43, 7], [-23, -33], [-37, -41], [-34, -46], [-49, -13], [13, -20], [42, -44], [46, 13], [-1, -14], [-33, -43], [-47, -7], [-45, -31], [-35, -46], [21, -46], [19, -44], [-27, 24], [-4, 38], [22, -14], [21, 12], [26, 16], [-50, -28], [4, 6], [-15, 19], [25, -32], [-41, 28], [23, -3], [-20, 24], [33, -33], [-13, 36], [-40, 24], [9, 34], [36, 49], [-18, 29], [43, -32], [-13, -1], [-35, 46], [31, 7], [28, -12], [-40, 29], [-40, -27], [50, 30], [46, 16], [24, 10], [-23, -31], [-10, -7], [3, 5], [5, -9], [41, 21], [-45, 46], [-9, 20], [26, -47], [-24, 47], [7, 29]]"
71,2,50,100,UNSAT,"[[-33, 45], [-2, -38], [-39, 18], [21, -48], [30, -12], [20, -30], [34, 44], [-32, 8], [15, -11], [-31, -17], [-6, -41], [46, -39], [39, -5], [1, 23], [-39, -6], [-33, -36], [6, 1], [-1, -38], [3, 17], [34, -21], [-44, 16], [-7, 7], [-41, 12], [28, 27], [27, 50], [39, 21], [-21, -2], [-40, 41], [18, -24], [-38, 32], [-45, 32], [-43, 35], [-45, 48], [45, -45], [-21, 26], [-36, -28], [-11, 32], [-34, 35], [36, 23], [42, -25], [20, -15], [-46, -28], [-35, 10], [-21, -19], [-29, -26], [-40, -46], [23, -37], [-41, -7], [11, 6], [-3, 4], [15, 20], [28, -2], [20, 42], [-35, 29], [-49, -21], [-48, 48], [-44, 43], [-43, 32], [-7, -22], [49, -18], [-9, -24], [-22, -27], [34, -46], [-15, -21], [33, 25], [14, 20], [2, -39], [2, -20], [-37, 10], [36, -47], [32, 24], [-10, 34], [-32, -28], [-36, 42], [1, 11], [-8, 6], [17, -40], [27, 11], [-16, 41], [-15, 42], [-32, -24], [-6, 13], [-11, 38], [19, -2], [-29, -24], [-40, 48], [2, 16], [-14, 18], [-21, 26], [-48, -11], [-29, 24], [18, -48], [15, 46], [-29, -50], [7, -3], [-45, -6], [31, 36], [21, -14], [-2, -13], [-39, 4]]"
72,2,50,100,UNSAT,"[[13, 13], [4, -13], [-50, 18], [22, -40], [44, 12], [-48, -22], [-37, -7], [-25, -25], [16, 41], [16, -42], [-28, 50], [47, -36], [2, 28], [19, 11], [7, 15], [26, 32], [-2, -30], [4, -49], [34, 29], [-7, 22], [-29, 29], [-28, -4], [31, 35], [-10, -48], [7, -15], [26, -46], [15, -29], [18, 20], [35, 32], [-37, 26], [-44, 22], [37, -13], [17, 43], [23, 9], [34, -40], [-17, -7], [19, 23], [-38, 11], [14, -25], [47, 36], [-37, 10], [23, 2], [-1, -19], [28, 3], [-22, 24], [-34, -8], [35, -20], [-39, -45], [-14, 50], [-8, 9], [-47, 11], [9, 35], [-29, 34], [10, -30], [-19, 6], [17, -10], [7, -3], [11, -37], [-7, 38], [27, 46], [-47, 32], [-4, -38], [21, -11], [30, 17], [-6, 12], [-12, -19], [1, -42], [20, -9], [-28, 45], [31, -44], [-5, 3], [-4, 17], [26, -42], [-5, -43], [38, 40], [22, 38], [-40, -40], [-2, -12], [-31, -17], [-8, 8], [3, -10], [44, -33], [30, 10], [48, 41], [-7, -22], [-2, 38], [21, 43], [45, 38], [-20, 32], [-36, -41], [50, 21], [28, 16], [-25, -37], [33, -37], [40, -15], [19, -29], [29, 5], [-24, 26], [43, -43], [25, -50]]"
73,2,50,100,UNSAT,"[[-27, 8], [46, 15], [-36, 16], [46, -49], [-14, -31], [-4, -6], [-22, 29], [42, 31], [20, -38], [-26, -47], [-28, 29], [-8, -2], [-10, 15], [13, -44], [-9, -48], [-18, -22], [20, 24], [-41, 5], [15, 7], [41, -14], [31, 34], [16, 1], [46, 18], [-9, -47], [48, -40], [-50, 46], [-13, 21], [-12, -40], [42, -42], [-23, 15], [24, -32], [1, 44], [-30, 21], [40, 27], [28, -1], [40, 29], [-6, 42], [-3, -16], [-34, 18], [22, -22], [-5, -6], [-18, -7], [-12, -7], [9, -49], [8, -39], [-15, 45], [40, -32], [-47, 40], [-27, -16], [-19, -43], [28, 36], [-45, 6], [42, 24], [42, 23], [9, 29], [42, 28], [37, -8], [-14, -7], [7, 6], [-6, 14], [-20, 17], [-6, -21], [45, 15], [-8, 18], [11, -22], [15, -15], [28, 29], [-29, -13], [-18, -1], [-26, 23], [45, -49], [28, -44], [3, 34], [16, 27], [-9, 24], [-22, 3], [23, -18], [9, 5], [-44, -44], [-43, 32], [26, 26], [-17, 27], [18, -14], [-7, -40], [-40, 10], [-47, 1], [-1, 2], [34, -34], [24, -42], [-23, -39], [-1, -26], [-32, 20], [20, 27], [-36, 9], [-33, -24], [37, 7], [-23, -3], [30, 11], [29, -44], [-36, -49]]"
74,2,50,100,UNSAT,"[[-24, 6], [46, 15], [23, -49], [-14, 23], [9, -28], [-45, -4], [29, 46], [18, 46], [-34, -42], [-47, 31], [15, -17], [3, -42], [-4, -23], [-12, -18], [18, -23], [2, 18], [-5, -2], [-29, -22], [-3, 43], [25, -36], [11, -14], [16, 30], [23, 18], [-15, -32], [-9, -20], [43, 17], [-8, -2], [38, -5], [19, 8], [-20, 30], [-15, -33], [20, 31], [-6, 42], [44, 12], [-29, -44], [-6, 23], [-43, -42], [18, -21], [45, -12], [-13, -38], [-4, -31], [-17, -33], [44, 28], [13, 47], [19, -3], [21, -45], [41, -42], [37, -16], [23, 2], [10, 5], [-31, 7], [11, -38], [46, -31], [-14, 32], [6, 12], [33, 11], [-44, -6], [39, 22], [27, 38], [31, -14], [5, 33], [46, -28], [-4, -1], [26, -10], [-44, 38], [-25, 40], [46, -43], [21, 29], [-9, 21], [31, -26], [5, 10], [18, 39], [39, -50], [34, -22], [5, 24], [20, -36], [37, -22], [29, 5], [-2, 35], [-34, -49], [-25, 24], [14, 12], [22, -46], [-28, -9], [-37, -37], [-49, 45], [8, 16], [-13, 29], [34, -29], [-43, -45], [6, -11], [30, -27], [19, 3], [43, -32], [-1, -9], [-22, 42], [5, 49], [19, 16], [10, -50], [-45, -30]]"
75,2,50,100,UNSAT,"[[-42, 47], [15, 19], [13, 17], [22, -46], [-40, -20], [31, -31], [-1, -14], [-21, -12], [50, -20], [-30, -30], [-48, 33], [48, -10], [9, 2], [24, -41], [32, 41], [47, -26], [17, 45], [46, -42], [26, -36], [15, 15], [-5, -36], [37, -22], [-1, -28], [-4, -42], [34, 42], [3, -11], [-27, -7], [37, -37], [-21, -25], [-22, -33], [-40, -16], [-15, -2], [-6, -49], [-3, -44], [36, 25], [-12, -37], [-36, -20], [43, -40], [-3, -24], [1, -19], [2, -34], [50, 12], [-44, -47], [-46, 42], [23, -43], [47, -1], [41, -38], [16, 26], [24, -2], [28, -11], [-19, 28], [-10, 9], [50, 8], [-6, 29], [-13, -41], [-6, -13], [4, -18], [-22, -8], [9, 27], [15, 13], [9, 36], [-31, 32], [-47, -45], [-46, -15], [-25, -39], [-11, -11], [43, 15], [9, -42], [-45, -24], [-34, 35], [31, -48], [26, 17], [-16, -4], [-17, 47], [1, -6], [30, 3], [-28, 38], [9, 29], [-45, 25], [44, -7], [-28, -2], [-25, 13], [-12, 43], [26, -27], [-49, -25], [-40, -9], [-27, -33], [-21, -30], [-26, -28], [-37, -47], [41, -22], [49, 8], [-35, -3], [27, -17], [-41, 28], [9, 3], [-45, 32], [-36, -15], [3, -49], [23, -9]]"
76,2,50,100,UNSAT,"[[32, 44], [9, -35], [14, 4], [14, 28], [-37, 36], [-49, 49], [-30, -44], [-46, 32], [25, -18], [-1, 24], [-4, 48], [18, -8], [48, 42], [13, -40], [19, -37], [18, -39], [-23, -13], [8, -31], [1, 18], [-4, 10], [-31, 3], [-12, -43], [34, 24], [48, -48], [27, 42], [50, 35], [-20, -23], [-7, 3], [18, 26], [-12, 10], [-9, -46], [19, -2], [-43, -19], [-42, -41], [-31, -21], [48, 8], [-23, 31], [-2, 43], [-45, -17], [-32, -27], [46, -8], [6, -48], [15, 43], [39, -47], [-19, 31], [7, -3], [-29, 31], [50, 6], [-30, -17], [10, 41], [-22, 23], [-29, 31], [-13, -46], [44, 26], [-12, -12], [-14, -4], [44, -24], [-10, 6], [10, -44], [2, -32], [-17, 10], [43, -45], [-49, 8], [-6, 17], [-19, 33], [10, 15], [24, 32], [-19, 17], [50, -14], [-25, -19], [-26, -1], [-26, 21], [46, 24], [-47, 14], [33, -38], [41, 46], [40, -18], [39, -24], [20, -4], [15, 7], [-6, -35], [-30, -18], [9, 20], [-24, 19], [33, -5], [25, -4], [13, 30], [-2, -50], [19, -29], [-2, -28], [46, -18], [6, 30], [24, -18], [-25, -14], [-6, 7], [41, 38], [-10, -12], [-9, -32], [-33, -7], [17, 48]]"
77,2,50,100,UNSAT,"[[8, 41], [-40, -12], [-9, 26], [-10, 50], [31, -32], [44, 34], [3, 16], [33, -12], [18, -6], [1, -26], [-50, 46], [-31, 37], [-21, -9], [-11, -37], [7, -1], [-39, -7], [1, 6], [17, -19], [25, 30], [-16, -33], [-20, 44], [40, -10], [14, -21], [-47, 7], [7, -15], [-50, 6], [9, 13], [-35, 10], [-34, -46], [46, 6], [-5, 9], [-15, -18], [21, -1], [28, 11], [5, 24], [-49, -31], [7, 28], [-35, 21], [-43, -16], [26, 32], [42, -46], [-37, -42], [6, -32], [3, 8], [-19, -1], [-45, 7], [3, -24], [12, -8], [7, -24], [-9, 43], [-25, 15], [-22, -23], [-41, 33], [-1, 30], [15, -42], [-11, -19], [-31, -35], [-22, -10], [-16, -45], [29, 32], [-6, 18], [48, 36], [-48, 16], [22, -23], [-45, -18], [-15, -37], [-50, -17], [39, 35], [5, -37], [25, -26], [39, -42], [16, 31], [-43, -19], [17, -34], [14, -47], [-13, 44], [-38, -28], [31, -40], [-18, -32], [-15, -50], [46, 18], [9, 41], [-38, -36], [-4, -26], [-46, 16], [25, 27], [-33, -26], [16, -39], [25, 1], [12, 29], [16, -28], [8, 26], [20, -29], [6, 21], [35, 19], [-14, 1], [-50, 23], [-34, -27], [45, -9], [-42, 38]]"
78,2,50,100,UNSAT,"[[-29, -42], [30, -32], [16, -6], [-3, 34], [8, -8], [-25, -15], [10, 15], [39, -24], [-21, -22], [1, 34], [-49, 35], [31, 30], [-3, 36], [-38, 21], [-21, -1], [-16, 31], [-2, 11], [34, 46], [-38, 18], [-36, 8], [13, 47], [22, -32], [-20, 50], [-48, -10], [13, -37], [1, 41], [34, -15], [-45, -14], [-15, 22], [45, -48], [14, -40], [16, -20], [-1, 24], [-33, 37], [29, -23], [4, -25], [2, 25], [-13, -30], [-21, 41], [16, -40], [-27, -23], [-1, 43], [-1, 16], [13, -39], [27, 29], [15, -37], [-4, 45], [-35, 20], [23, 22], [-33, -40], [-14, -32], [23, 17], [32, -48], [32, -42], [49, 18], [9, -22], [-43, 35], [-36, -46], [-47, 13], [50, -37], [20, 40], [5, -48], [31, -7], [13, 17], [43, 47], [1, 43], [35, -37], [-41, -47], [-36, -47], [-21, -13], [-28, 26], [3, -24], [37, -5], [26, -28], [-4, -30], [21, -13], [5, -45], [17, -7], [-8, -10], [3, -13], [33, 31], [-15, 23], [5, 40], [32, -17], [-46, 37], [-20, 11], [3, -12], [-3, -39], [-41, 43], [10, -5], [28, 42], [-19, -14], [27, 5], [43, -35], [-43, 27], [2, -48], [26, -42], [-9, -16], [-19, -24], [8, 6]]"
79,2,50,100,UNSAT,"[[49, 49], [35, 16], [-7, -19], [-4, -23], [16, 9], [-27, -6], [-6, 38], [-41, 27], [4, -9], [-1, -49], [-28, 48], [-36, 46], [-49, -36], [-17, -20], [-48, -23], [-11, -46], [-44, -10], [2, 41], [17, -11], [16, 42], [26, 23], [-45, 33], [-4, -31], [-50, 30], [27, -16], [18, -41], [-18, 15], [-44, -15], [21, 22], [19, -21], [9, 14], [29, -19], [12, 27], [41, 18], [-15, 1], [-16, 17], [-25, -46], [44, 43], [41, -4], [-16, 20], [-41, 1], [19, 43], [37, -39], [-4, 36], [-21, 11], [44, -47], [-45, -15], [43, 38], [-15, -20], [-13, 32], [-44, -19], [44, -22], [-13, -50], [49, 28], [22, 8], [-22, 10], [5, 27], [-22, -9], [-47, -26], [2, -49], [10, 42], [13, -17], [10, 38], [17, 13], [4, -49], [9, 30], [50, 15], [-37, 7], [26, 42], [-26, -1], [-40, -11], [20, -28], [39, -42], [-38, 43], [-35, -28], [-8, 21], [-6, -18], [-5, 23], [-24, 28], [43, 43], [3, -38], [-8, -2], [31, -8], [-41, 2], [-9, 47], [-46, -41], [43, 49], [-29, 25], [-22, 23], [27, -47], [-50, -1], [-20, 3], [45, 15], [2, 34], [12, -18], [43, 33], [-13, 37], [-14, -25], [32, -38], [-29, -19]]"
