instance_id,k,n_vars,n_clauses,satisfiability,clauses
818,2,100,80,SAT,"[[59, 38], [-61, 31], [-55, 59], [-10, -96], [-79, -4], [88, 14], [48, -22], [80, -67], [15, -33], [10, -74], [69, -57], [37, -14], [-18, 89], [-76, -9], [-22, 58], [13, 69], [51, 44], [-89, 93], [-42, 11], [91, -5], [30, 91], [-32, -78], [-4, 56], [-1, -48], [57, -89], [-15, -44], [-33, -92], [-18, -75], [-49, 15], [13, -97], [-72, 11], [59, -87], [81, -41], [3, 14], [99, -18], [-19, 23], [-99, 93], [-98, 5], [-68, 90], [-95, -96], [99, 57], [-36, -78], [44, 17], [65, 82], [-81, 65], [-1, 3], [99, -77], [-32, 10], [-99, 88], [6, 45], [-7, -43], [-14, 77], [-13, 38], [-86, 83], [14, 49], [40, 49], [16, 35], [-84, -90], [-46, -99], [-26, 41], [-59, 8], [-88, -29], [96, 24], [71, 46], [-90, -91], [78, 39], [-37, -9], [-17, -79], [76, -93], [61, 5], [100, 91], [20, 24], [-53, 26], [-83, 42], [-71, 50], [10, 58], [-45, 84], [-19, 53], [33, -98], [-12, 77]]"
819,2,100,80,SAT,"[[63, -99], [-82, -13], [-81, 79], [14, -6], [-94, 2], [71, -58], [95, -85], [16, 58], [47, 95], [47, 20], [-31, 84], [-84, -15], [-92, 13], [9, -88], [-5, -53], [-93, -44], [83, -38], [12, -52], [4, 91], [-26, 47], [-20, -10], [-4, 86], [-36, -59], [46, 34], [43, 50], [86, 8], [27, 26], [-41, -93], [-56, -78], [-31, 7], [-39, -27], [38, 33], [-80, -47], [-57, 65], [42, 28], [96, -41], [-23, 51], [71, -42], [-43, -43], [12, -2], [13, 11], [7, -67], [26, -1], [-43, 99], [-1, 60], [20, 18], [29, -30], [-33, 86], [-67, 53], [-74, 46], [-13, -41], [45, 12], [-42, 17], [-98, 9], [31, -5], [-99, -13], [75, 72], [83, 90], [-75, -37], [30, -68], [-78, -41], [83, 38], [-88, 7], [-67, 43], [-50, -95], [13, 15], [25, -8], [48, 83], [-76, 28], [61, 15], [91, -95], [-29, -9], [-16, -80], [-20, -32], [-98, -38], [16, 99], [-46, -46], [-90, -100], [33, -66], [90, 64]]"
820,2,100,80,SAT,"[[-41, 86], [19, 73], [-61, -37], [-94, -93], [95, 45], [8, -71], [-98, 46], [50, -93], [62, 97], [90, 57], [48, 1], [95, -48], [77, -39], [53, -61], [5, -25], [-11, 57], [-35, 68], [58, -84], [-48, -63], [95, 62], [-70, 2], [33, -59], [-65, -58], [82, -55], [72, -33], [23, -95], [-49, 32], [-55, -33], [100, 34], [-68, -62], [12, -52], [-12, -45], [87, -12], [94, 2], [72, -69], [88, -49], [77, -27], [39, -76], [35, -52], [-61, -94], [27, 68], [10, -87], [-45, 11], [-100, 47], [36, 17], [43, -86], [-44, 17], [2, -10], [75, 89], [92, -23], [82, -46], [-9, 45], [-15, 85], [55, -69], [-11, -52], [-19, -56], [-85, 22], [-87, -46], [51, 85], [-61, 84], [-65, -16], [94, 20], [-82, -100], [-22, -46], [-100, -10], [32, -61], [-7, 40], [-32, 5], [16, 38], [1, 22], [-71, -5], [-52, -25], [73, -36], [50, 20], [-54, 51], [-30, 98], [-38, 37], [9, 39], [-39, 39], [-73, -29]]"
821,2,100,80,SAT,"[[68, -90], [-90, 1], [9, -54], [-42, 6], [98, 49], [-48, -40], [79, -12], [35, 34], [-67, -11], [46, -77], [-38, 71], [3, 83], [97, -17], [-49, 94], [-28, 21], [71, 36], [38, 88], [-64, -69], [40, -5], [-94, 16], [-49, 52], [17, 82], [-60, 61], [-40, 97], [79, -52], [95, -56], [6, -36], [-51, 20], [21, -25], [74, 79], [-27, -83], [-11, -26], [4, 5], [77, 76], [7, -89], [99, 66], [-87, 81], [-94, -45], [72, -68], [-18, 39], [-17, 9], [-19, 87], [78, 64], [56, 91], [37, -1], [-73, -44], [52, -49], [47, 52], [-73, -57], [92, -38], [-36, 86], [-1, -92], [85, -78], [-72, 82], [-32, 36], [-24, 87], [-22, -60], [98, -76], [-63, 25], [-14, 88], [-56, -95], [-86, -10], [-8, 52], [-13, 5], [-9, 38], [23, -30], [-82, 29], [67, 32], [62, 17], [-75, 6], [8, 41], [19, -80], [-63, 35], [3, 14], [-48, -31], [-66, -25], [-51, -52], [37, -54], [-65, -87], [83, -15]]"
822,2,100,80,SAT,"[[73, 36], [-21, 81], [17, -99], [59, -62], [59, 35], [60, -9], [22, -28], [78, -91], [-9, 48], [89, -95], [-39, 41], [71, 50], [67, -56], [-49, 47], [-29, 81], [-43, 53], [-42, -4], [-3, 52], [35, -42], [-39, 15], [43, -15], [22, 86], [43, 72], [37, -55], [73, -26], [-97, -88], [-5, 41], [78, 14], [-83, -48], [-8, 5], [-86, -22], [-47, -92], [-42, -68], [-55, 93], [17, -12], [76, 45], [-46, -15], [-35, 40], [36, 97], [-93, 47], [94, 25], [88, -24], [-97, -20], [-14, 85], [-86, -6], [47, 9], [-4, 56], [71, -39], [-56, -51], [-51, 45], [-2, 70], [11, -1], [-94, -92], [84, 38], [77, 12], [55, 18], [30, -14], [74, -98], [-2, -2], [8, 45], [-32, -27], [-35, -81], [-19, -56], [-74, -19], [53, -49], [-13, 65], [-75, -2], [2, 51], [41, 23], [-70, 25], [-33, 6], [88, -50], [33, -58], [-52, 52], [-2, 68], [-8, 62], [35, 92], [75, 22], [73, 23], [70, 94]]"
823,2,100,80,SAT,"[[32, -30], [61, 99], [-78, 26], [28, -91], [-86, -74], [-40, -75], [13, -68], [-12, -54], [-81, -69], [-6, -79], [-33, 77], [14, 83], [68, 92], [-51, 87], [-98, 26], [93, -24], [-41, 99], [86, -7], [71, 84], [-24, 85], [60, 75], [82, -51], [8, 10], [36, 33], [33, -75], [64, -24], [-78, 84], [-16, 97], [-95, -34], [53, 94], [-3, 68], [-33, 11], [51, -50], [70, -76], [-76, 86], [-57, -73], [37, 79], [4, -30], [45, -22], [-50, -16], [-72, 99], [-14, -13], [35, 1], [42, -87], [-18, -77], [75, 14], [2, -10], [-47, -36], [26, 1], [-67, 19], [70, 34], [72, 74], [-53, -62], [-23, -18], [-100, -32], [-54, -83], [-49, -11], [-88, -24], [46, 58], [48, -65], [17, 42], [-37, 57], [-22, 33], [9, 47], [48, -87], [92, -74], [54, 73], [-25, -69], [-97, -54], [-24, -41], [55, 6], [30, -22], [81, -87], [-16, -51], [-3, 97], [-23, -92], [95, 70], [48, -12], [-67, -75], [58, -9]]"
824,2,100,80,SAT,"[[34, -16], [2, -79], [-1, -68], [87, 45], [70, -15], [71, -18], [-16, 74], [35, -34], [-68, -20], [9, -26], [18, 39], [81, 59], [2, -92], [-24, -5], [-70, -12], [-54, 45], [-50, -27], [58, 33], [-32, -50], [4, 24], [91, 90], [-55, -40], [-7, 39], [-68, 41], [-10, -65], [-14, -29], [-33, 28], [-20, -30], [-81, -79], [52, -48], [-50, 92], [-82, 18], [-30, 47], [-43, 69], [-22, -39], [37, 39], [32, -38], [-46, 98], [-90, -78], [-98, 54], [-30, 19], [-67, 83], [-61, -11], [86, -15], [-55, -45], [-25, 79], [-32, 35], [-22, 17], [-28, -96], [20, 80], [16, 77], [97, 19], [-99, -87], [-46, 22], [66, 36], [4, -50], [-31, -98], [-24, 20], [74, 59], [28, -100], [-20, 60], [-98, -65], [-60, -11], [-6, -64], [-98, -92], [-69, -86], [-93, 48], [21, 24], [-63, 69], [-66, 81], [-17, -78], [26, 61], [93, -62], [-35, 76], [55, 95], [42, 8], [-42, 28], [-91, -30], [39, 50], [-50, 5]]"
825,2,100,80,SAT,"[[-58, -97], [80, 60], [65, 81], [45, -10], [-70, 19], [-23, 13], [-69, 85], [92, -13], [96, 48], [-71, 14], [61, 60], [-90, -55], [-97, 11], [83, 17], [-20, 38], [-86, 77], [69, 35], [-85, -10], [-95, -25], [16, 14], [39, 22], [44, 45], [-75, -51], [-1, 20], [4, 53], [14, 17], [28, 39], [58, 25], [-80, 10], [63, -68], [-98, -67], [77, 67], [-87, -14], [-39, 70], [3, 91], [14, 35], [89, -86], [42, 20], [-72, 19], [33, -34], [49, -37], [25, -67], [55, -16], [66, 15], [31, -22], [-65, 55], [46, 98], [-25, -20], [-16, 17], [80, -80], [-70, -24], [60, -49], [-23, 23], [36, -38], [31, 81], [-88, -79], [40, -52], [-28, 13], [-97, 21], [-81, 57], [26, -50], [-61, 27], [34, -9], [18, -62], [64, 96], [40, 35], [77, -76], [92, -21], [-59, 25], [-49, -12], [-17, -55], [93, 5], [-74, 37], [-12, 72], [8, -37], [98, 43], [-26, 44], [-64, 73], [39, 58], [39, 37]]"
826,2,100,80,SAT,"[[39, -21], [93, -16], [15, -84], [31, 79], [-13, 34], [19, 69], [62, 29], [25, -36], [-83, -58], [1, -81], [-4, 67], [31, -75], [-19, 45], [-77, -48], [-26, -64], [73, 32], [61, 73], [84, 69], [-54, 82], [58, -27], [-11, 10], [-80, 36], [32, -72], [16, 17], [84, 92], [-21, 90], [-65, -15], [100, -66], [-70, -72], [-26, 91], [61, 74], [96, -15], [26, -98], [-6, 8], [-35, 5], [-31, 79], [60, 69], [54, -18], [71, 56], [45, -29], [-92, -70], [-6, 50], [25, -39], [-90, -67], [40, 18], [63, 57], [-100, -40], [-11, -41], [87, -18], [-7, -93], [4, -35], [94, -92], [69, -48], [-81, 18], [-6, -60], [77, -21], [-89, -26], [56, 24], [-77, 24], [-45, 32], [-51, -20], [51, 93], [95, 64], [-22, -79], [-79, 32], [-50, 38], [-44, 10], [-44, 44], [29, -66], [-51, 2], [-24, 53], [-70, 85], [-62, 33], [51, -54], [30, 37], [-48, 24], [-10, -100], [80, 62], [-53, 40], [50, 10]]"
827,2,100,80,SAT,"[[-22, 16], [70, -62], [-95, 10], [14, 66], [76, 48], [-11, -6], [-8, 70], [82, 87], [-24, -89], [36, 5], [81, 26], [-73, -56], [-82, -19], [-82, -77], [-78, -13], [85, -2], [-79, 80], [-39, 93], [39, 81], [16, -24], [-25, -23], [89, 57], [5, 95], [-37, -64], [-21, -87], [25, -68], [35, -43], [42, 17], [-97, 66], [-30, 91], [30, -3], [61, -1], [-1, -89], [11, -12], [-14, 93], [12, -34], [26, -46], [19, 28], [88, -99], [39, -94], [-3, -12], [-18, 79], [45, 57], [-35, -82], [-46, -71], [18, -30], [28, 92], [-63, -37], [-78, 20], [-79, -13], [66, -16], [-78, 97], [-70, 70], [-25, -79], [-40, -25], [-51, 2], [-49, -34], [5, 65], [-19, -55], [-93, 61], [-39, -13], [-95, 70], [28, -60], [32, -25], [46, -54], [62, 62], [41, -91], [-45, 49], [-82, 20], [53, -53], [-36, -48], [46, -65], [-85, 95], [1, 39], [63, 15], [47, 75], [-21, -64], [-41, -27], [16, -78], [31, -82]]"
828,2,100,80,SAT,"[[-90, -33], [7, 20], [-7, -9], [13, -63], [59, 19], [-24, 94], [66, -44], [-31, 19], [60, -31], [-56, 39], [-32, -97], [-5, 63], [-3, -21], [94, 96], [-81, -65], [95, -94], [-8, -44], [36, 56], [-55, -21], [86, 48], [-45, -60], [-40, -59], [-57, 52], [7, 6], [-83, -84], [-20, 63], [5, 96], [52, 37], [-79, -20], [51, 17], [-85, 47], [-39, 96], [95, 8], [-40, 9], [54, 10], [-25, -25], [-18, 18], [73, 46], [-10, 59], [36, -9], [46, -35], [-78, 31], [-58, 76], [58, -31], [9, -26], [69, -34], [17, 80], [19, -74], [91, 62], [-19, 10], [-46, 61], [-90, 21], [39, -7], [-16, 70], [-2, -81], [-30, -19], [96, -25], [-68, -14], [-2, -51], [53, 62], [14, 86], [22, -61], [-40, 90], [50, 22], [84, 84], [-70, 65], [76, -11], [-8, -7], [56, -30], [55, 76], [42, -10], [60, 16], [-41, -20], [-36, -72], [-23, 57], [-73, -88], [80, 57], [65, 26], [-31, -65], [13, 14]]"
829,2,100,80,SAT,"[[23, -49], [-15, 64], [-93, -89], [-56, 33], [-10, 14], [-100, -69], [36, -70], [-12, 69], [77, -55], [32, -68], [-16, -3], [-3, 47], [79, 29], [100, 28], [26, 57], [-72, 62], [-88, 16], [78, 26], [-78, 98], [-11, 14], [-53, 80], [-98, -48], [35, 12], [-92, 71], [87, -96], [-14, -30], [42, -57], [-32, -88], [87, -17], [58, 31], [-40, -88], [-1, -48], [25, -51], [28, 96], [-15, 83], [59, -24], [69, -21], [-97, 82], [-85, -86], [-86, 25], [95, -10], [-68, 75], [8, 96], [-87, -36], [73, 92], [6, 92], [-51, -77], [-96, -10], [58, -71], [-87, -38], [-75, 57], [30, -3], [-23, -53], [22, 86], [-17, -42], [-83, -40], [95, 39], [58, 49], [-12, 32], [89, 91], [4, -13], [86, 31], [63, -84], [-87, 64], [25, -95], [25, -99], [26, -25], [-3, -76], [-11, 72], [80, -85], [41, -3], [-41, 93], [81, -51], [15, 90], [69, 69], [-41, -72], [82, -46], [32, -69], [72, -78], [-42, -84]]"
830,2,100,80,SAT,"[[-90, -87], [-48, 13], [61, 14], [-65, -46], [-67, 90], [-11, 52], [-21, 66], [18, -45], [11, -62], [-50, 22], [-95, -13], [-18, 62], [-57, -5], [-35, -55], [-42, 39], [35, -58], [-68, -91], [-88, 11], [-12, -13], [3, -76], [-60, 80], [60, 34], [45, 83], [9, -30], [83, 97], [80, -30], [-2, -83], [25, -12], [-74, 70], [92, 48], [67, 81], [-95, 37], [70, 95], [6, -70], [-89, 9], [70, -72], [-53, -59], [-49, 94], [59, 42], [-32, 18], [-77, -100], [81, -64], [-69, -32], [-18, -67], [-24, -73], [41, -35], [84, -58], [26, 1], [-61, 94], [-62, 77], [-7, 89], [52, -91], [-95, 51], [-88, -47], [65, 30], [95, -20], [-56, -63], [20, -67], [95, -66], [-49, -38], [98, 25], [-30, -40], [-51, -83], [-91, 100], [75, 80], [-45, 88], [58, -98], [-88, 93], [-63, -68], [-43, -59], [31, -69], [96, -45], [-38, -75], [-62, -5], [-54, -93], [47, -93], [-80, -68], [-12, -64], [84, 95], [31, -44]]"
831,2,100,80,UNSAT,"[[53, -7], [-34, -47], [-86, 61], [-67, 9], [-43, -7], [-17, 40], [12, 83], [-25, -30], [65, 10], [-84, 35], [-5, 25], [-37, 79], [58, 37], [44, 21], [40, 69], [-53, 52], [-93, 29], [61, -47], [-26, 10], [12, 52], [45, 23], [-14, -16], [-13, -18], [-12, -96], [-74, -50], [6, -35], [-46, -13], [96, 31], [-82, 38], [-39, -97], [1, 76], [-77, 66], [21, 61], [70, -3], [-3, -26], [-82, 16], [-15, -2], [68, 36], [59, -46], [5, -63], [14, 82], [48, -71], [-46, 85], [55, 9], [-13, -4], [-97, -41], [-53, 34], [63, 63], [-11, -15], [25, -31], [-89, 17], [-14, -55], [37, 89], [-42, -96], [13, 75], [-82, 48], [-75, -30], [22, -13], [-76, 60], [-70, -29], [98, 96], [46, 95], [-17, 35], [-91, 79], [-10, -68], [-32, -9], [-50, 27], [-69, 95], [-96, -44], [-18, -5], [12, 32], [83, -95], [-40, 20], [-73, -65], [-76, -9], [-5, -25], [53, 29], [-38, -33], [38, -62], [-59, -47]]"
832,2,100,80,SAT,"[[-14, -15], [80, 74], [-49, 79], [25, -32], [-69, -10], [85, -44], [97, -84], [76, -2], [43, -84], [-38, 23], [-13, 50], [-49, 10], [33, -13], [82, 72], [-57, -20], [-71, 39], [1, -45], [-90, 20], [-24, 36], [-3, -12], [88, 22], [-41, 47], [39, 42], [43, 94], [6, -8], [-91, -2], [70, 86], [38, 100], [19, 35], [-70, 49], [-48, -40], [-53, 88], [12, -68], [-61, 35], [-16, -30], [46, -19], [-71, 99], [-5, -64], [-1, 32], [55, 9], [-71, -84], [79, -30], [78, -21], [81, -94], [-71, 39], [14, -17], [-15, 28], [-23, 36], [77, -40], [-72, 94], [-62, 98], [-74, -86], [-100, 87], [98, 34], [77, -93], [-9, 23], [20, -4], [17, -76], [39, 51], [60, 30], [48, -20], [19, -79], [60, -55], [38, -60], [40, -71], [-32, 3], [100, 49], [-25, -98], [-56, -45], [50, -84], [-75, -4], [98, -11], [-15, -27], [30, -32], [-66, 42], [-51, 26], [-54, -79], [39, -18], [23, -46], [-67, -82]]"
833,2,100,80,SAT,"[[-64, 90], [-93, 18], [58, -20], [-40, -33], [-100, 98], [77, -94], [17, 92], [64, -49], [-99, -58], [-60, 85], [36, -67], [43, 58], [28, -65], [23, -74], [96, 89], [-59, -89], [1, -90], [54, -16], [-47, 90], [-87, -74], [-98, -72], [80, 61], [-62, 44], [73, -52], [-11, -70], [-29, -19], [100, 63], [31, -43], [-8, -34], [-22, -72], [-34, -66], [13, -2], [83, 60], [-36, 33], [75, 18], [94, -91], [-80, 92], [45, -63], [-27, 91], [25, 50], [-40, -70], [-5, -14], [40, 46], [16, 54], [-31, 47], [-26, -57], [52, -53], [-88, -79], [-93, -71], [-63, 34], [-37, -97], [-25, -26], [-89, -3], [-3, 13], [69, 11], [62, -9], [-39, -79], [-44, -79], [26, -71], [38, 14], [41, -80], [80, -90], [-13, 99], [74, -82], [50, -14], [-5, -90], [-12, -35], [34, 91], [-24, 40], [-98, 1], [32, -75], [38, -37], [44, -62], [81, 87], [15, 90], [83, -19], [-1, -65], [80, -1], [-89, 67], [43, -36]]"
834,2,100,80,SAT,"[[34, 77], [49, 68], [-75, 16], [-60, -24], [-9, 90], [87, -10], [5, -38], [100, -51], [88, -97], [40, 86], [37, -18], [81, -59], [9, 76], [2, -37], [21, -31], [28, -91], [61, 72], [69, 90], [57, 23], [87, 67], [2, 59], [27, 30], [-50, -11], [74, 97], [-90, -73], [-64, 88], [-93, -55], [55, -71], [30, -8], [94, 22], [-30, 37], [14, 7], [-93, -61], [57, 83], [-22, 78], [-40, 86], [17, -7], [-18, -94], [-78, -40], [55, 12], [80, -16], [-18, 28], [4, 45], [53, -22], [22, 34], [-73, -98], [5, 10], [-7, -15], [-51, 82], [-75, -72], [43, -98], [-49, -96], [20, -83], [31, -41], [33, -19], [-41, -49], [-4, 75], [61, 21], [-86, 57], [9, -94], [-33, 76], [-3, 93], [-75, -23], [72, -91], [21, -91], [-89, 59], [-55, -19], [75, 6], [96, -64], [-85, -34], [-4, -29], [15, 43], [97, 64], [-20, -44], [85, 57], [-85, 13], [56, 59], [-86, -70], [49, 27], [-32, -83]]"
835,2,100,80,SAT,"[[-53, -37], [57, 10], [2, 91], [-55, -67], [-89, 58], [-9, 87], [-12, -61], [80, -86], [92, 26], [25, -45], [-76, -21], [17, -12], [-56, 78], [-53, -3], [27, -63], [-69, 40], [48, 77], [-21, -87], [84, 39], [-19, -29], [42, -85], [19, -42], [-58, -25], [-4, -32], [-47, 41], [-33, 48], [91, 56], [-46, -82], [-67, 66], [11, 48], [80, -39], [-60, -51], [-58, 84], [61, 83], [63, 44], [-79, -56], [13, 92], [34, 100], [-70, -90], [100, -62], [50, -14], [-54, -8], [-89, -41], [97, 38], [-48, -94], [27, 87], [36, -12], [85, -81], [-46, -58], [22, 50], [10, -31], [-73, 52], [-46, 73], [17, 79], [-92, -13], [8, 49], [-74, -21], [-48, 38], [-10, -32], [-10, 20], [-14, -19], [44, -11], [12, 10], [-28, 54], [77, 4], [60, 10], [-25, 16], [-50, 77], [-17, 8], [-95, -67], [74, -87], [-1, -87], [92, 78], [-42, -63], [76, -72], [49, -35], [74, -93], [7, -34], [26, -45], [65, -28]]"
836,2,100,80,SAT,"[[94, 49], [7, -25], [-90, -52], [-60, -32], [-14, 27], [-5, -77], [56, 52], [-67, -89], [-6, -77], [71, -97], [-80, -18], [-86, 26], [-35, -14], [51, 78], [-100, 75], [35, -3], [-6, -30], [-71, 15], [-30, 28], [79, -4], [4, 57], [26, -76], [-6, 24], [21, 97], [-2, -5], [-54, -38], [59, 94], [21, -90], [-3, -76], [-75, -13], [76, 28], [-37, -4], [-6, -9], [52, -58], [-31, -31], [-72, -88], [76, -33], [-40, -30], [-17, -1], [-78, -27], [99, -82], [-78, 58], [9, 23], [36, 21], [-80, 39], [7, 45], [76, 53], [-25, -68], [-62, 92], [50, 83], [52, 5], [-15, 57], [-53, -27], [-58, 98], [-25, 46], [-21, -43], [49, 32], [-56, 83], [66, -46], [-16, -16], [100, 54], [-14, 42], [-78, -81], [-17, -73], [-13, 23], [38, -36], [32, 14], [22, -16], [-45, 66], [41, -84], [-34, -74], [34, -15], [41, -28], [22, 24], [84, 50], [22, 34], [-82, -40], [17, 34], [36, -51], [20, 85]]"
837,2,100,80,SAT,"[[68, 41], [79, -15], [-28, 6], [-76, 68], [8, -82], [-89, 64], [11, 72], [-88, 31], [-78, -26], [-17, -8], [69, 62], [42, 89], [-35, -9], [-77, 48], [46, -89], [59, -54], [6, 31], [87, -14], [-6, -3], [-59, -15], [1, 88], [-32, 79], [-98, 64], [-86, -9], [-4, 67], [-96, 81], [-91, 63], [-11, -56], [-75, 82], [-25, 80], [-53, -8], [91, -77], [59, -88], [100, 10], [-14, 77], [68, 62], [79, -95], [-8, 85], [-85, 20], [-33, 91], [-79, -5], [-93, -23], [-60, 62], [82, 92], [-62, 49], [68, 81], [-39, 96], [-45, 22], [13, -62], [-36, -58], [77, 4], [-84, -80], [92, -65], [6, -50], [-3, 27], [-53, 66], [-50, 67], [-42, -14], [-69, -55], [-55, 59], [-56, 21], [71, 68], [21, -77], [30, -92], [64, 13], [-26, -11], [70, 46], [-55, -21], [-65, 82], [-59, -21], [78, -19], [69, -85], [1, -54], [-48, -86], [71, -31], [14, -39], [-91, -64], [54, -92], [62, -79], [-23, -20]]"
838,2,100,80,SAT,"[[-82, -99], [68, 63], [-92, -75], [-30, 1], [-45, 71], [17, 56], [7, -68], [-73, -70], [61, 64], [29, -94], [-52, -27], [95, -45], [-16, 54], [22, -30], [-63, -87], [24, 44], [-58, 41], [-32, -100], [50, -18], [-51, 33], [-17, 64], [36, 36], [-89, -87], [88, -76], [-58, -25], [22, 51], [36, -5], [-62, 8], [-41, 55], [7, -20], [-3, -54], [62, 44], [15, 92], [-52, 40], [-68, -2], [-93, -40], [8, -75], [-19, 36], [99, -81], [14, 87], [96, 23], [-31, 33], [-45, -60], [75, -26], [34, 97], [-87, -67], [10, 50], [66, 55], [20, -94], [-73, 43], [-7, -75], [-95, -48], [34, 83], [-52, 96], [-15, -96], [5, -56], [-42, -39], [-45, 20], [-14, -1], [-62, 76], [38, 14], [-42, -60], [63, -46], [-12, -33], [57, -87], [-79, 28], [-68, -59], [-85, -64], [91, 20], [1, -89], [92, -11], [64, -75], [-66, 13], [-23, 22], [-49, -20], [73, 78], [92, -67], [-71, 53], [-64, 58], [-23, -85]]"
839,2,100,80,SAT,"[[59, -54], [-55, 53], [19, -36], [89, -97], [-69, 54], [-98, -36], [83, 87], [47, -33], [87, -34], [-72, -100], [11, 45], [-37, -25], [-69, -63], [-15, 58], [-24, 10], [-60, -2], [-13, -87], [-5, -71], [-59, -57], [-87, 81], [-8, 94], [-77, 90], [-20, 29], [82, -100], [24, -66], [-21, -14], [-37, -35], [29, -45], [-51, -59], [28, 51], [-9, 89], [-41, -46], [-72, -85], [-44, -37], [-6, 97], [-79, -77], [-94, 12], [57, -83], [20, -10], [20, -37], [16, 41], [-90, -25], [82, -65], [-66, -89], [-91, -26], [24, 75], [31, -39], [85, -71], [71, -7], [-69, -54], [-84, 62], [47, -94], [55, 2], [66, -59], [95, 25], [-83, 67], [7, -88], [-15, 53], [-18, 50], [-96, -41], [40, -56], [84, -29], [57, -48], [35, -58], [-82, 76], [16, -54], [42, -67], [56, 83], [15, 90], [31, 23], [-45, -77], [-50, -76], [-99, 67], [73, -79], [17, 32], [-20, -48], [50, -83], [100, 14], [58, 91], [45, 13]]"
840,2,100,80,SAT,"[[96, -10], [-33, -38], [-77, 95], [46, 49], [-74, 34], [-41, -32], [-5, -30], [14, 62], [25, -85], [-94, -51], [-63, -65], [79, -72], [-21, 68], [32, -35], [-61, 57], [17, 5], [-46, -79], [57, 98], [-4, 87], [89, -39], [58, -52], [84, 65], [-54, 93], [-74, -25], [-59, 85], [-6, 9], [97, 37], [-13, 48], [3, 94], [-74, -98], [25, 95], [21, -71], [-42, 30], [-17, -95], [54, -16], [-68, 34], [69, 73], [-16, -60], [-15, -79], [72, 94], [-47, -2], [98, -99], [92, 57], [-96, -57], [37, -13], [-16, -57], [83, 89], [-67, -8], [-5, -81], [35, -33], [6, 57], [-83, 97], [-89, 89], [-46, -53], [87, -58], [53, -24], [-63, 59], [20, -84], [-43, 23], [-31, 22], [-15, 83], [-8, 39], [47, -63], [-11, 36], [95, 28], [-98, 47], [-11, 3], [-8, -40], [80, -87], [37, 51], [-39, -63], [-10, 19], [87, -44], [-83, 97], [14, -71], [63, 3], [91, -58], [34, -10], [65, -85], [80, 97]]"
841,2,100,80,SAT,"[[81, 67], [20, -25], [-96, -4], [-93, 97], [-75, -59], [-48, -64], [63, 24], [74, 87], [58, -51], [-33, -3], [69, 98], [5, 24], [-6, -11], [11, 74], [-37, -86], [40, 59], [89, -83], [-73, -60], [-99, -5], [98, 89], [-46, 43], [-63, -72], [24, 11], [-47, 14], [60, 52], [-55, -73], [23, 100], [45, 22], [15, -90], [58, -18], [35, -18], [55, -29], [40, 97], [-75, 11], [-8, -12], [-75, -25], [-21, 90], [-97, 86], [27, 91], [-61, 41], [19, -16], [92, -27], [80, -3], [-39, -41], [31, -70], [-56, 38], [-54, 28], [-33, 80], [44, -31], [30, 76], [49, -57], [-40, -59], [92, -89], [-19, 60], [-93, -77], [-1, 52], [-16, -16], [57, 59], [16, 2], [-77, 81], [-2, 21], [-15, 5], [16, 28], [20, -88], [-40, 13], [7, 44], [-29, 86], [38, 29], [30, 7], [-92, -17], [-8, -91], [60, -37], [13, -55], [96, 93], [20, -25], [54, -30], [-53, 81], [-61, -6], [4, -50], [-87, 99]]"
842,2,100,80,SAT,"[[10, -31], [79, 92], [-7, -82], [-73, 46], [-8, -80], [97, -77], [-76, 73], [-19, 80], [-76, 26], [2, -53], [15, -9], [18, 42], [-100, -24], [100, 78], [48, -89], [48, 77], [4, 71], [31, 5], [75, 85], [18, 29], [-71, -7], [12, 79], [-7, -81], [-15, -43], [-24, 31], [-14, 81], [-20, 97], [-15, 85], [44, 96], [-12, -14], [-84, 64], [-95, 31], [-19, 37], [-2, 37], [-48, 26], [74, -72], [91, 6], [70, 74], [-86, 20], [-64, 30], [20, -7], [95, -36], [-85, 91], [-18, 42], [11, -91], [-20, -35], [22, -13], [38, -38], [-71, -22], [-49, -39], [-82, -47], [33, 49], [35, 79], [99, 16], [-57, -56], [-46, 91], [-61, -3], [-85, 36], [-99, -23], [5, 26], [-85, -98], [74, -13], [-96, -78], [-80, -64], [-48, -33], [-5, 74], [-89, 17], [-96, 10], [-78, -67], [-41, 31], [-28, -22], [68, -64], [76, -97], [-73, -95], [46, 6], [-48, -63], [-12, 6], [-71, -24], [5, 54], [-43, -84]]"
